date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:37:00	93919/93919	---M--	200	added ('OK')	image/png	etag:%226639d779-16edf%22	https://templates.hibootstrap.com/cognizance/default/assets/img/about-img3.png	C:/My%20Web%20Sites/cognizance/templates.hibootstrap.com/cognizance/default/assets/img/about-img3.png	(from https://templates.hibootstrap.com/cognizance/default/index-3.html)
19:37:00	39567/39567	---M--	200	added ('OK')	image/png	etag:%226639d779-9a8f%22	https://templates.hibootstrap.com/cognizance/default/assets/img/about-shape2.png	C:/My%20Web%20Sites/cognizance/templates.hibootstrap.com/cognizance/default/assets/img/about-shape2.png	(from https://templates.hibootstrap.com/cognizance/default/index-3.html)
19:37:01	6740/6740	---M--	200	added ('OK')	image/png	etag:%226639d779-1a54%22	https://templates.hibootstrap.com/cognizance/default/assets/img/spread-virus/icon1.png	C:/My%20Web%20Sites/cognizance/templates.hibootstrap.com/cognizance/default/assets/img/spread-virus/icon1.png	(from https://templates.hibootstrap.com/cognizance/default/index-3.html)
19:37:01	5423/5423	---M--	200	added ('OK')	image/png	etag:%226639d779-152f%22	https://templates.hibootstrap.com/cognizance/default/assets/img/spread-virus/icon2.png	C:/My%20Web%20Sites/cognizance/templates.hibootstrap.com/cognizance/default/assets/img/spread-virus/icon2.png	(from https://templates.hibootstrap.com/cognizance/default/index-3.html)
19:37:02	5499/5499	---M--	200	added ('OK')	image/png	etag:%226639d779-157b%22	https://templates.hibootstrap.com/cognizance/default/assets/img/spread-virus/icon3.png	C:/My%20Web%20Sites/cognizance/templates.hibootstrap.com/cognizance/default/assets/img/spread-virus/icon3.png	(from https://templates.hibootstrap.com/cognizance/default/index-3.html)
19:37:03	177139/177139	---M--	200	added ('OK')	image/png	etag:%226639d779-2b3f3%22	https://templates.hibootstrap.com/cognizance/default/assets/img/spread-virus/spread-img.png	C:/My%20Web%20Sites/cognizance/templates.hibootstrap.com/cognizance/default/assets/img/spread-virus/spread-img.png	(from https://templates.hibootstrap.com/cognizance/default/index-3.html)
19:37:03	8308/8308	---M--	200	added ('OK')	image/png	etag:%226639d779-2074%22	https://templates.hibootstrap.com/cognizance/default/assets/img/spread-virus/spread-shape.png	C:/My%20Web%20Sites/cognizance/templates.hibootstrap.com/cognizance/default/assets/img/spread-virus/spread-shape.png	(from https://templates.hibootstrap.com/cognizance/default/index-3.html)
19:37:04	3886/3886	---M--	200	added ('OK')	image/png	etag:%226639d779-f2e%22	https://templates.hibootstrap.com/cognizance/default/assets/img/prevention-icon1.png	C:/My%20Web%20Sites/cognizance/templates.hibootstrap.com/cognizance/default/assets/img/prevention-icon1.png	(from https://templates.hibootstrap.com/cognizance/default/index-3.html)
19:37:04	5568/5568	---M--	200	added ('OK')	image/png	etag:%226639d779-15c0%22	https://templates.hibootstrap.com/cognizance/default/assets/img/prevention-icon2.png	C:/My%20Web%20Sites/cognizance/templates.hibootstrap.com/cognizance/default/assets/img/prevention-icon2.png	(from https://templates.hibootstrap.com/cognizance/default/index-3.html)
19:37:05	5836/5836	---M--	200	added ('OK')	image/png	etag:%226639d779-16cc%22	https://templates.hibootstrap.com/cognizance/default/assets/img/prevention-icon3.png	C:/My%20Web%20Sites/cognizance/templates.hibootstrap.com/cognizance/default/assets/img/prevention-icon3.png	(from https://templates.hibootstrap.com/cognizance/default/index-3.html)
19:37:06	7595/7595	---M--	200	added ('OK')	image/png	etag:%226639d779-1dab%22	https://templates.hibootstrap.com/cognizance/default/assets/img/prevention-icon4.png	C:/My%20Web%20Sites/cognizance/templates.hibootstrap.com/cognizance/default/assets/img/prevention-icon4.png	(from https://templates.hibootstrap.com/cognizance/default/index-3.html)
19:37:06	6911/6911	---M--	200	added ('OK')	image/png	etag:%226639d779-1aff%22	https://templates.hibootstrap.com/cognizance/default/assets/img/prevention-icon5.png	C:/My%20Web%20Sites/cognizance/templates.hibootstrap.com/cognizance/default/assets/img/prevention-icon5.png	(from https://templates.hibootstrap.com/cognizance/default/index-3.html)
19:37:07	4710/4710	---M--	200	added ('OK')	image/png	etag:%226639d779-1266%22	https://templates.hibootstrap.com/cognizance/default/assets/img/prevention-icon6.png	C:/My%20Web%20Sites/cognizance/templates.hibootstrap.com/cognizance/default/assets/img/prevention-icon6.png	(from https://templates.hibootstrap.com/cognizance/default/index-3.html)
19:37:08	6055/6055	---M--	200	added ('OK')	image/png	etag:%226639d779-17a7%22	https://templates.hibootstrap.com/cognizance/default/assets/img/prevention-icon7.png	C:/My%20Web%20Sites/cognizance/templates.hibootstrap.com/cognizance/default/assets/img/prevention-icon7.png	(from https://templates.hibootstrap.com/cognizance/default/index-3.html)
19:37:09	4975/4975	---M--	200	added ('OK')	image/png	etag:%226639d779-136f%22	https://templates.hibootstrap.com/cognizance/default/assets/img/prevention-icon8.png	C:/My%20Web%20Sites/cognizance/templates.hibootstrap.com/cognizance/default/assets/img/prevention-icon8.png	(from https://templates.hibootstrap.com/cognizance/default/index-3.html)
19:37:09	5555/5555	---M--	200	added ('OK')	image/png	etag:%226639d779-15b3%22	https://templates.hibootstrap.com/cognizance/default/assets/img/prevention-shape1.png	C:/My%20Web%20Sites/cognizance/templates.hibootstrap.com/cognizance/default/assets/img/prevention-shape1.png	(from https://templates.hibootstrap.com/cognizance/default/index-3.html)
19:37:10	4657/4657	---M--	200	added ('OK')	image/png	etag:%226639d779-1231%22	https://templates.hibootstrap.com/cognizance/default/assets/img/prevention-shape2.png	C:/My%20Web%20Sites/cognizance/templates.hibootstrap.com/cognizance/default/assets/img/prevention-shape2.png	(from https://templates.hibootstrap.com/cognizance/default/index-3.html)
19:37:11	4077/4077	---M--	200	added ('OK')	image/png	etag:%226639d779-fed%22	https://templates.hibootstrap.com/cognizance/default/assets/img/prevention-shape3.png	C:/My%20Web%20Sites/cognizance/templates.hibootstrap.com/cognizance/default/assets/img/prevention-shape3.png	(from https://templates.hibootstrap.com/cognizance/default/index-3.html)
19:37:11	2770/2770	---M--	200	added ('OK')	image/png	etag:%226639d779-ad2%22	https://templates.hibootstrap.com/cognizance/default/assets/img/prevention-shape4.png	C:/My%20Web%20Sites/cognizance/templates.hibootstrap.com/cognizance/default/assets/img/prevention-shape4.png	(from https://templates.hibootstrap.com/cognizance/default/index-3.html)
19:37:12	105143/105143	---M--	200	added ('OK')	image/jpeg	etag:%226639d779-19ab7%22	https://templates.hibootstrap.com/cognizance/default/assets/img/faq-img2.jpg	C:/My%20Web%20Sites/cognizance/templates.hibootstrap.com/cognizance/default/assets/img/faq-img2.jpg	(from https://templates.hibootstrap.com/cognizance/default/index-3.html)
19:37:13	102913/102913	---M--	200	added ('OK')	image/jpeg	etag:%226639d779-19201%22	https://templates.hibootstrap.com/cognizance/default/assets/img/about-img4.jpg	C:/My%20Web%20Sites/cognizance/templates.hibootstrap.com/cognizance/default/assets/img/about-img4.jpg	(from https://templates.hibootstrap.com/cognizance/default/index-4.html)
19:37:14	90773/90773	---M--	200	added ('OK')	image/jpeg	etag:%226639d779-16295%22	https://templates.hibootstrap.com/cognizance/default/assets/img/about-img5.jpg	C:/My%20Web%20Sites/cognizance/templates.hibootstrap.com/cognizance/default/assets/img/about-img5.jpg	(from https://templates.hibootstrap.com/cognizance/default/index-4.html)
19:37:15	101692/101692	---M--	200	added ('OK')	image/jpeg	etag:%226639d779-18d3c%22	https://templates.hibootstrap.com/cognizance/default/assets/img/about-img6.jpg	C:/My%20Web%20Sites/cognizance/templates.hibootstrap.com/cognizance/default/assets/img/about-img6.jpg	(from https://templates.hibootstrap.com/cognizance/default/index-4.html)
19:37:16	107048/107048	---M--	200	added ('OK')	image/jpeg	etag:%226639d779-1a228%22	https://templates.hibootstrap.com/cognizance/default/assets/img/blog/img2.jpg	C:/My%20Web%20Sites/cognizance/templates.hibootstrap.com/cognizance/default/assets/img/blog/img2.jpg	(from https://templates.hibootstrap.com/cognizance/default/index-4.html)
19:37:16	93138/93138	---M--	200	added ('OK')	image/jpeg	etag:%226639d779-16bd2%22	https://templates.hibootstrap.com/cognizance/default/assets/img/blog/img3.jpg	C:/My%20Web%20Sites/cognizance/templates.hibootstrap.com/cognizance/default/assets/img/blog/img3.jpg	(from https://templates.hibootstrap.com/cognizance/default/index-4.html)
19:37:17	88937/88937	---M--	200	added ('OK')	image/png	etag:%226639d779-15b69%22	https://templates.hibootstrap.com/cognizance/default/assets/img/corona1.png	C:/My%20Web%20Sites/cognizance/templates.hibootstrap.com/cognizance/default/assets/img/corona1.png	(from https://templates.hibootstrap.com/cognizance/default/index-6.html)
19:37:17	69223/69223	---M--	200	added ('OK')	image/png	etag:%226639d779-10e67%22	https://templates.hibootstrap.com/cognizance/default/assets/img/corona2.png	C:/My%20Web%20Sites/cognizance/templates.hibootstrap.com/cognizance/default/assets/img/corona2.png	(from https://templates.hibootstrap.com/cognizance/default/index-6.html)
19:37:18	52728/52728	---M--	200	added ('OK')	image/png	etag:%226639d779-cdf8%22	https://templates.hibootstrap.com/cognizance/default/assets/img/corona3.png	C:/My%20Web%20Sites/cognizance/templates.hibootstrap.com/cognizance/default/assets/img/corona3.png	(from https://templates.hibootstrap.com/cognizance/default/index-6.html)
19:37:19	103889/103889	---M--	200	added ('OK')	image/jpeg	etag:%226639d779-195d1%22	https://templates.hibootstrap.com/cognizance/default/assets/img/doctors/img4.jpg	C:/My%20Web%20Sites/cognizance/templates.hibootstrap.com/cognizance/default/assets/img/doctors/img4.jpg	(from https://templates.hibootstrap.com/cognizance/default/doctors.html)
19:37:19	100782/100782	---M--	200	added ('OK')	image/jpeg	etag:%226639d779-189ae%22	https://templates.hibootstrap.com/cognizance/default/assets/img/doctors/img5.jpg	C:/My%20Web%20Sites/cognizance/templates.hibootstrap.com/cognizance/default/assets/img/doctors/img5.jpg	(from https://templates.hibootstrap.com/cognizance/default/doctors.html)
19:37:20	90315/90315	---M--	200	added ('OK')	image/jpeg	etag:%226639d779-160cb%22	https://templates.hibootstrap.com/cognizance/default/assets/img/doctors/img6.jpg	C:/My%20Web%20Sites/cognizance/templates.hibootstrap.com/cognizance/default/assets/img/doctors/img6.jpg	(from https://templates.hibootstrap.com/cognizance/default/doctors.html)
19:37:21	162/162	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2011%20Feb%202026%2014:37:11%20GMT	https://templates.hibootstrap.com/cognizance/default/login.html	C:/My%20Web%20Sites/cognizance/templates.hibootstrap.com/cognizance/default/login.html	(from https://templates.hibootstrap.com/cognizance/default/checkout.html)
19:37:22	74109/74109	---M--	200	added ('OK')	image/jpeg	etag:%226639d779-1217d%22	https://templates.hibootstrap.com/cognizance/default/assets/img/blog/img4.jpg	C:/My%20Web%20Sites/cognizance/templates.hibootstrap.com/cognizance/default/assets/img/blog/img4.jpg	(from https://templates.hibootstrap.com/cognizance/default/blog-1.html)
19:37:22	72054/72054	---M--	200	added ('OK')	image/jpeg	etag:%226639d779-11976%22	https://templates.hibootstrap.com/cognizance/default/assets/img/blog/img6.jpg	C:/My%20Web%20Sites/cognizance/templates.hibootstrap.com/cognizance/default/assets/img/blog/img6.jpg	(from https://templates.hibootstrap.com/cognizance/default/blog-1.html)
19:37:23	54219/54219	---M--	200	added ('OK')	image/jpeg	etag:%226639d779-d3cb%22	https://templates.hibootstrap.com/cognizance/default/assets/img/user1.jpg	C:/My%20Web%20Sites/cognizance/templates.hibootstrap.com/cognizance/default/assets/img/user1.jpg	(from https://templates.hibootstrap.com/cognizance/default/single-post.html)
19:37:24	20844/20844	---M--	200	added ('OK')	image/jpeg	etag:%226639d779-516c%22	https://templates.hibootstrap.com/cognizance/default/assets/img/user2.jpg	C:/My%20Web%20Sites/cognizance/templates.hibootstrap.com/cognizance/default/assets/img/user2.jpg	(from https://templates.hibootstrap.com/cognizance/default/single-post.html)
19:37:24	14941/14941	---M--	200	added ('OK')	image/jpeg	etag:%226639d779-3a5d%22	https://templates.hibootstrap.com/cognizance/default/assets/img/user3.jpg	C:/My%20Web%20Sites/cognizance/templates.hibootstrap.com/cognizance/default/assets/img/user3.jpg	(from https://templates.hibootstrap.com/cognizance/default/single-post.html)
19:37:25	18339/18339	---M--	200	added ('OK')	image/jpeg	etag:%226639d779-47a3%22	https://templates.hibootstrap.com/cognizance/default/assets/img/user4.jpg	C:/My%20Web%20Sites/cognizance/templates.hibootstrap.com/cognizance/default/assets/img/user4.jpg	(from https://templates.hibootstrap.com/cognizance/default/single-post.html)
